host,type,connected_redis_instances,firstseen,lastseen,ports,commands
134.218.91.150,redis_scanner,1,2020-08-28 00:00:00,2020-08-28 00:00:00,(high ports),[u'client']
134.218.72.193,redis_scanner,1,2020-08-28 00:00:00,2020-08-28 00:00:00,(high ports),[u'client']
134.213.210.123,redis_scanner,1,2020-08-23 00:00:00,2020-08-23 00:00:00,(high ports),[u'NULL']
134.211.178.247,redis_scanner,1,2020-09-07 00:00:00,2020-09-07 00:00:00,(high ports),[u'client']
134.210.200.228,redis_scanner,1,2020-09-12 00:00:00,2020-09-12 00:00:00,(high ports),[u'client']
134.210.112.234,redis_scanner,1,2020-09-25 00:00:00,2020-09-25 00:00:00,(high ports),[u'client']
134.209.69.155,redis_scanner+redis_host,1,2020-08-22 00:00:00,2020-08-22 00:00:00,(high ports),[u'NULL']
134.209.45.185,redis_scanner,1,2020-09-24 00:00:00,2020-09-24 00:00:00,(high ports),"[u'info', u'subscribe', u'del']"
134.209.252.181,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'NULL']
134.209.242.64,redis_scanner,1,2020-09-19 00:00:00,2020-09-19 00:00:00,(high ports),[u'NULL']
134.209.233.62,redis_scanner,1,2020-09-19 00:00:00,2020-09-19 00:00:00,(high ports),[u'NULL']
134.209.23.41,redis_scanner,1,2020-08-29 00:00:00,2020-08-29 00:00:00,(high ports),[u'NULL']
134.209.195.95,redis_scanner,1,2020-09-06 00:00:00,2020-09-06 00:00:00,(high ports),[u'info']
134.209.179.120,redis_scanner,1,2020-09-26 00:00:00,2020-09-26 00:00:00,(high ports),[u'NULL']
134.209.154.50,redis_scanner,1,2020-08-22 00:00:00,2020-08-22 00:00:00,(high ports),[u'NULL']
134.209.149.134,redis_scanner,1,2020-09-05 00:00:00,2020-09-05 00:00:00,(high ports),[u'del']
134.209.145.100,redis_scanner,1,2020-09-28 00:00:00,2020-09-28 00:00:00,(high ports),"[u'info', u'NULL']"
134.209.107.224,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'get']
134.201.101.33,redis_scanner,1,2020-09-18 00:00:00,2020-09-18 00:00:00,(high ports),[u'client']
134.2.83.212,redis_scanner,1,2020-09-07 00:00:00,2020-09-07 00:00:00,(high ports),[u'client']
134.199.34.201,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'client']
134.199.250.78,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'client']
134.199.183.105,redis_scanner,1,2020-09-04 00:00:00,2020-09-04 00:00:00,(high ports),[u'client']
134.195.252.1,redis_scanner,1,2020-09-28 00:00:00,2020-09-28 00:00:00,(high ports),[u'client']
134.191.33.64,redis_scanner,1,2020-08-24 00:00:00,2020-08-24 00:00:00,(high ports),[u'client']
134.191.111.9,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'client']
134.185.215.111,redis_scanner,1,2020-09-15 00:00:00,2020-09-15 00:00:00,(high ports),[u'client']
134.182.143.164,redis_scanner,1,2020-09-06 00:00:00,2020-09-06 00:00:00,(high ports),[u'client']
134.181.143.106,redis_scanner,1,2020-09-22 00:00:00,2020-09-22 00:00:00,(high ports),[u'client']
134.175.8.190,redis_scanner,1,2020-08-22 00:00:00,2020-08-22 00:00:00,(high ports),[u'NULL']
134.175.7.28,redis_scanner,1,2020-09-14 00:00:00,2020-09-14 00:00:00,(high ports),[u'NULL']
134.175.64.176,redis_scanner,1,2020-08-27 00:00:00,2020-08-27 00:00:00,(high ports),[u'ping']
134.175.6.66,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'info']
134.175.50.250,redis_scanner,1,2020-09-06 00:00:00,2020-09-06 00:00:00,(high ports),[u'NULL']
134.175.44.173,redis_scanner,1,2020-09-06 00:00:00,2020-09-06 00:00:00,(high ports),[u'NULL']
134.175.41.164,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'NULL']
134.175.27.47,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'ping']
134.175.233.243,redis_scanner,1,2020-09-21 00:00:00,2020-09-21 00:00:00,(high ports),[u'config']
134.175.226.113,redis_scanner,1,2020-09-05 00:00:00,2020-09-05 00:00:00,(high ports),[u'NULL']
134.175.219.22,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'info']
134.175.16.212,redis_scanner,1,2020-08-30 00:00:00,2020-08-30 00:00:00,(high ports),[u'info']
134.175.153.222,redis_scanner,1,2020-08-31 00:00:00,2020-08-31 00:00:00,(high ports),[u'info']
134.175.143.254,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
134.175.129.188,redis_scanner,1,2020-08-26 00:00:00,2020-08-26 00:00:00,(high ports),[u'info']
134.175.127.205,redis_scanner,1,2020-09-04 00:00:00,2020-09-04 00:00:00,(high ports),[u'NULL']
134.175.114.65,redis_scanner+redis_host,1,2020-09-05 00:00:00,2020-09-05 00:00:00,(high ports),[u'info']
134.163.172.173,redis_scanner,1,2020-09-22 00:00:00,2020-09-22 00:00:00,(high ports),[u'client']
134.151.200.2,redis_scanner,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'client']
134.15.133.72,redis_scanner,1,2020-09-21 00:00:00,2020-09-21 00:00:00,(high ports),[u'client']
134.148.99.172,redis_scanner,1,2020-09-19 00:00:00,2020-09-19 00:00:00,(high ports),[u'client']
134.147.249.4,redis_scanner,1,2020-09-13 00:00:00,2020-09-13 00:00:00,(high ports),[u'client']
134.147.179.1,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'client']
134.143.132.116,redis_scanner,1,2020-08-24 00:00:00,2020-08-24 00:00:00,(high ports),[u'client']
134.136.67.74,redis_scanner,1,2020-08-31 00:00:00,2020-08-31 00:00:00,(high ports),[u'client']
134.133.180.44,redis_scanner,1,2020-09-10 00:00:00,2020-09-10 00:00:00,(high ports),[u'client']
134.130.86.159,redis_scanner,1,2020-09-09 00:00:00,2020-09-09 00:00:00,(high ports),[u'client']
134.126.56.195,redis_scanner,1,2020-09-19 00:00:00,2020-09-19 00:00:00,(high ports),[u'client']
134.123.7.154,redis_scanner,1,2020-09-07 00:00:00,2020-09-07 00:00:00,(high ports),[u'client']
134.123.47.234,redis_scanner,1,2020-08-24 00:00:00,2020-08-24 00:00:00,(high ports),[u'client']
134.122.98.178,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'info']
134.122.50.237,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'info']
134.122.50.189,redis_scanner,1,2020-09-06 00:00:00,2020-09-06 00:00:00,(high ports),[u'NULL']
134.122.50.142,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'info']
134.122.26.192,redis_scanner,1,2020-08-31 00:00:00,2020-08-31 00:00:00,(high ports),[u'NULL']
134.122.128.64,redis_scanner,1,2020-09-10 00:00:00,2020-09-10 00:00:00,(high ports),[u'client']
134.122.111.156,redis_scanner,1,2020-09-11 00:00:00,2020-09-11 00:00:00,(high ports),[u'info']
134.122.111.150,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),"[u'info', u'NULL']"
134.122.106.197,redis_scanner,1,2020-09-12 00:00:00,2020-09-12 00:00:00,(high ports),[u'NULL']
134.122.106.127,redis_scanner,1,2020-08-22 00:00:00,2020-08-22 00:00:00,(high ports),[u'NULL']
134.122.106.121,redis_scanner,1,2020-09-06 00:00:00,2020-09-06 00:00:00,(high ports),[u'NULL']
134.122.106.12,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'NULL']
134.120.29.233,redis_scanner,1,2020-09-17 00:00:00,2020-09-17 00:00:00,(high ports),[u'client']
134.116.203.207,redis_scanner,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'client']
134.111.78.203,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'client']
134.109.21.136,redis_scanner,1,2020-09-22 00:00:00,2020-09-22 00:00:00,(high ports),[u'client']
134.109.133.121,redis_scanner,1,2020-09-15 00:00:00,2020-09-15 00:00:00,(high ports),[u'client']
134.100.217.94,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'client']
134.1.219.234,redis_scanner,1,2020-08-24 00:00:00,2020-08-24 00:00:00,(high ports),[u'client']
133.99.16.208,redis_scanner,1,2020-09-25 00:00:00,2020-09-25 00:00:00,(high ports),[u'client']
133.98.21.154,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'client']
133.96.46.55,redis_scanner,1,2020-09-06 00:00:00,2020-09-06 00:00:00,(high ports),"[u'info', u'NULL', u'client']"
133.9.100.7,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),"[u'expire', u'NULL']"
133.86.50.85,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'client']
133.86.38.124,redis_scanner,1,2020-09-20 00:00:00,2020-09-20 00:00:00,(high ports),[u'client']
133.83.71.111,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'client']
133.82.9.142,redis_scanner,1,2020-09-08 00:00:00,2020-09-08 00:00:00,(high ports),[u'client']
133.82.31.99,redis_scanner,1,2020-09-28 00:00:00,2020-09-28 00:00:00,(high ports),[u'client']
133.81.9.155,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'client']
133.7.244.30,redis_scanner,1,2020-09-09 00:00:00,2020-09-09 00:00:00,(high ports),[u'client']
133.67.79.216,redis_scanner,1,2020-09-26 00:00:00,2020-09-26 00:00:00,(high ports),[u'client']
133.66.89.211,redis_scanner,1,2020-09-08 00:00:00,2020-09-08 00:00:00,(high ports),[u'client']
133.63.100.122,redis_scanner,1,2020-08-24 00:00:00,2020-08-24 00:00:00,(high ports),[u'client']
133.58.90.161,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'client']
133.53.102.214,redis_scanner,1,2020-09-11 00:00:00,2020-09-11 00:00:00,(high ports),[u'client']
133.50.29.68,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'client']
133.49.204.222,redis_scanner,1,2020-09-17 00:00:00,2020-09-17 00:00:00,(high ports),[u'client']
133.48.198.118,redis_scanner,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'client']
133.43.160.115,redis_scanner,1,2020-09-22 00:00:00,2020-09-22 00:00:00,(high ports),[u'client']
133.42.20.61,redis_scanner,1,2020-09-22 00:00:00,2020-09-22 00:00:00,(high ports),[u'client']
133.40.52.174,redis_scanner,1,2020-09-26 00:00:00,2020-09-26 00:00:00,(high ports),[u'client']
133.38.30.6,redis_scanner,1,2020-08-29 00:00:00,2020-08-29 00:00:00,(high ports),[u'client']
133.34.122.140,redis_scanner,1,2020-09-28 00:00:00,2020-09-28 00:00:00,(high ports),[u'client']
133.31.236.168,redis_scanner,1,2020-09-25 00:00:00,2020-09-25 00:00:00,(high ports),[u'client']
133.3.12.2,redis_scanner,1,2020-08-30 00:00:00,2020-08-30 00:00:00,(high ports),[u'client']
133.3.119.123,redis_scanner,1,2020-09-19 00:00:00,2020-09-19 00:00:00,(high ports),[u'client']
133.26.95.252,redis_scanner,1,2020-09-18 00:00:00,2020-09-18 00:00:00,(high ports),[u'client']
133.26.181.6,redis_scanner,1,2020-09-19 00:00:00,2020-09-19 00:00:00,(high ports),[u'client']
133.26.10.36,redis_scanner,1,2020-09-24 00:00:00,2020-09-24 00:00:00,(high ports),[u'client']
133.254.72.42,redis_scanner,1,2020-09-17 00:00:00,2020-09-17 00:00:00,(high ports),[u'client']
133.254.64.87,redis_scanner,1,2020-09-18 00:00:00,2020-09-18 00:00:00,(high ports),[u'client']
133.250.10.246,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'client']
133.249.117.99,redis_scanner,1,2020-09-18 00:00:00,2020-09-18 00:00:00,(high ports),[u'client']
133.248.226.104,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'client']
133.241.223.98,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'client']
133.232.156.221,redis_scanner,1,2020-09-28 00:00:00,2020-09-28 00:00:00,(high ports),[u'client']
133.232.120.251,redis_scanner,1,2020-08-22 00:00:00,2020-08-22 00:00:00,(high ports),[u'client']
133.231.166.153,redis_scanner,1,2020-09-26 00:00:00,2020-09-26 00:00:00,(high ports),[u'client']
133.230.121.15,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'client']
133.215.237.252,redis_scanner,1,2020-09-28 00:00:00,2020-09-28 00:00:00,(high ports),[u'client']
133.214.171.36,redis_scanner,1,2020-09-24 00:00:00,2020-09-24 00:00:00,(high ports),[u'client']
133.210.147.209,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'client']
133.207.140.249,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'client']
133.200.111.27,redis_scanner,1,2020-09-12 00:00:00,2020-09-12 00:00:00,(high ports),[u'client']
133.20.194.54,redis_scanner,1,2020-09-26 00:00:00,2020-09-26 00:00:00,(high ports),[u'client']
133.196.168.1,redis_scanner,1,2020-09-06 00:00:00,2020-09-06 00:00:00,(high ports),[u'client']
133.186.210.153,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'command']
133.177.216.27,redis_scanner,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'client']
133.175.87.164,redis_scanner,1,2020-09-01 00:00:00,2020-09-01 00:00:00,(high ports),[u'client']
133.172.193.210,redis_scanner,1,2020-09-18 00:00:00,2020-09-18 00:00:00,(high ports),[u'client']
133.172.126.1,redis_scanner,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'client']
133.160.168.116,redis_scanner,1,2020-09-03 00:00:00,2020-09-03 00:00:00,(high ports),[u'client']
133.159.141.210,redis_scanner,1,2020-09-21 00:00:00,2020-09-21 00:00:00,(high ports),[u'client']
133.157.245.26,redis_scanner,1,2020-09-28 00:00:00,2020-09-28 00:00:00,(high ports),[u'client']
133.155.210.208,redis_scanner,1,2020-09-22 00:00:00,2020-09-22 00:00:00,(high ports),[u'client']
133.15.91.148,redis_scanner,1,2020-09-17 00:00:00,2020-09-17 00:00:00,(high ports),[u'client']
133.145.238.217,redis_scanner,1,2020-09-01 00:00:00,2020-09-01 00:00:00,(high ports),[u'client']
133.142.56.71,redis_scanner,1,2020-08-22 00:00:00,2020-08-22 00:00:00,(high ports),[u'client']
133.142.240.84,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'client']
133.138.73.141,redis_scanner,1,2020-09-04 00:00:00,2020-09-04 00:00:00,(high ports),[u'client']
133.136.198.148,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'client']
133.135.50.41,redis_scanner,1,2020-08-30 00:00:00,2020-08-30 00:00:00,(high ports),[u'client']
133.130.104.213,redis_scanner,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'client']
133.129.216.18,redis_scanner,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'client']
133.124.127.47,redis_scanner,1,2020-09-25 00:00:00,2020-09-25 00:00:00,(high ports),[u'client']
133.120.63.48,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'client']
133.119.189.206,redis_scanner,1,2020-09-10 00:00:00,2020-09-10 00:00:00,(high ports),[u'client']
133.115.123.36,redis_scanner,1,2020-09-20 00:00:00,2020-09-20 00:00:00,(high ports),[u'client']
133.112.215.0,redis_scanner,1,2020-09-03 00:00:00,2020-09-03 00:00:00,(high ports),[u'client']
133.109.44.183,redis_scanner,1,2020-09-13 00:00:00,2020-09-13 00:00:00,(high ports),[u'client']
133.102.102.41,redis_scanner,1,2020-09-26 00:00:00,2020-09-26 00:00:00,(high ports),[u'client']
133.101.62.214,redis_scanner,1,2020-09-09 00:00:00,2020-09-09 00:00:00,(high ports),[u'client']
133.10.230.208,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'client']
132.99.180.173,redis_scanner,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'client']
132.98.50.86,redis_scanner,1,2020-09-24 00:00:00,2020-09-24 00:00:00,(high ports),[u'client']
132.97.208.9,redis_scanner,1,2020-08-27 00:00:00,2020-08-27 00:00:00,(high ports),[u'client']
132.91.84.200,redis_scanner,1,2020-09-06 00:00:00,2020-09-06 00:00:00,(high ports),[u'client']
132.9.132.9,redis_scanner,1,2020-09-25 00:00:00,2020-09-25 00:00:00,(high ports),[u'client']
132.89.58.59,redis_scanner,1,2020-09-10 00:00:00,2020-09-10 00:00:00,(high ports),[u'client']
132.81.110.143,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'client']
132.78.12.3,redis_scanner,1,2020-09-24 00:00:00,2020-09-24 00:00:00,(high ports),[u'client']
132.75.22.55,redis_scanner,1,2020-08-30 00:00:00,2020-08-30 00:00:00,(high ports),[u'client']
132.54.139.193,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'client']
132.50.43.122,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'client']
132.48.70.50,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'client']
132.45.226.29,redis_scanner,1,2020-09-28 00:00:00,2020-09-28 00:00:00,(high ports),[u'client']
132.43.159.75,redis_scanner,1,2020-08-26 00:00:00,2020-08-26 00:00:00,(high ports),[u'client']
132.41.92.147,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'client']
132.4.158.4,redis_scanner,1,2020-09-01 00:00:00,2020-09-01 00:00:00,(high ports),[u'client']
132.37.217.114,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'client']
132.36.89.62,redis_scanner,1,2020-09-26 00:00:00,2020-09-26 00:00:00,(high ports),[u'client']
132.36.176.85,redis_scanner,1,2020-08-24 00:00:00,2020-08-24 00:00:00,(high ports),[u'client']
132.35.23.48,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'client']
132.35.167.216,redis_scanner,1,2020-08-30 00:00:00,2020-08-30 00:00:00,(high ports),[u'client']
132.33.229.58,redis_scanner,1,2020-09-26 00:00:00,2020-09-26 00:00:00,(high ports),[u'client']
132.30.49.239,redis_scanner,1,2020-09-07 00:00:00,2020-09-07 00:00:00,(high ports),[u'client']
132.27.88.213,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'client']
132.255.177.180,redis_scanner,1,2020-09-26 00:00:00,2020-09-26 00:00:00,(high ports),[u'client']
132.255.114.13,redis_scanner,1,2020-09-20 00:00:00,2020-09-20 00:00:00,(high ports),[u'client']
132.254.254.71,redis_scanner,1,2020-09-09 00:00:00,2020-09-09 00:00:00,(high ports),[u'client']
132.246.227.237,redis_scanner,1,2020-09-20 00:00:00,2020-09-20 00:00:00,(high ports),[u'client']
132.243.204.85,redis_scanner,1,2020-08-28 00:00:00,2020-08-28 00:00:00,(high ports),[u'client']
132.242.244.133,redis_scanner,1,2020-08-26 00:00:00,2020-08-26 00:00:00,(high ports),[u'client']
132.240.231.183,redis_scanner,1,2020-09-24 00:00:00,2020-09-24 00:00:00,(high ports),[u'client']
132.24.96.56,redis_scanner,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'client']
132.234.86.188,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'client']
132.234.62.21,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'client']
132.233.207.85,redis_scanner,1,2020-08-23 00:00:00,2020-08-23 00:00:00,(high ports),[u'client']
132.232.94.184,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'ping']
132.232.92.92,redis_scanner+redis_host,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'info']
132.232.90.223,redis_scanner,1,2020-09-21 00:00:00,2020-09-21 00:00:00,(high ports),[u'info']
132.232.68.216,redis_scanner,1,2020-08-29 00:00:00,2020-08-29 00:00:00,(high ports),[u'info']
132.232.56.244,redis_scanner,1,2020-09-28 00:00:00,2020-09-28 00:00:00,(high ports),[u'ping']
132.232.49.205,redis_scanner,1,2020-09-15 00:00:00,2020-09-15 00:00:00,(high ports),[u'ping']
132.232.47.31,redis_scanner+redis_host,1,2020-08-25 00:00:00,2020-08-25 00:00:00,(high ports),[u'ping']
132.232.41.182,redis_scanner,1,2020-09-26 00:00:00,2020-09-26 00:00:00,(high ports),[u'info']
132.232.221.250,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),[u'ping']
132.232.21.87,redis_scanner,1,2020-09-20 00:00:00,2020-09-20 00:00:00,(high ports),[u'NULL']
132.232.165.22,redis_scanner,1,2020-09-30 00:00:00,2020-09-30 00:00:00,(high ports),[u'ping']
132.232.135.74,redis_scanner,1,2020-09-27 00:00:00,2020-09-27 00:00:00,(high ports),"[u'psubscribe', u'del']"
132.232.129.146,redis_scanner,1,2020-08-30 00:00:00,2020-08-30 00:00:00,(high ports),[u'info']
132.232.122.151,redis_scanner,1,2020-08-30 00:00:00,2020-08-30 00:00:00,(high ports),[u'set']
132.230.167.144,redis_scanner,1,2020-09-23 00:00:00,2020-09-23 00:00:00,(high ports),[u'client']
132.230.125.160,redis_scanner,1,2020-09-28 00:00:00,2020-09-28 00:00:00,(high ports),[u'client']
132.23.119.78,redis_scanner,1,2020-09-16 00:00:00,2020-09-16 00:00:00,(high ports),[u'client']
132.229.7.87,redis_scanner,1,2020-08-22 00:00:00,2020-08-22 00:00:00,(high ports),[u'client']
132.223.81.8,redis_scanner,1,2020-09-29 00:00:00,2020-09-29 00:00:00,(high ports),[u'client']
